customer_id,interaction_type,summary_text,updated_at,next_action,urgency
C_802947,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1029.,2020-08-24,پیگیری تلفنی,مهم
C_806360,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 1026.,2021-02-05,بدون اقدام,عادی
C_806360,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: جلسه قیمت؛ فوریت: فوری؛ کد پیگیری 1028.,2021-01-18,جلسه قیمت,فوری
C_806360,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 1030.,2021-02-19,ارسال نمونه,عادی
C_806360,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1035.,2021-01-07,پیگیری تلفنی,عادی
C_806360,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بازدید فنی؛ فوریت: فوری؛ کد پیگیری 1042.,2021-02-08,بازدید فنی,فوری
C_806376,خدمات فنی,کارشناس فنی راهنمایی اولیه برای مصرف محصول ارائه کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1031.,2021-10-22,جلسه قیمت,عادی
C_806376,خدمات فنی,نیاز به بازدید فنی و تنظیم پارامترهای مصرف مطرح شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1036.,2021-07-05,جلسه قیمت,عادی
C_806376,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: جلسه قیمت؛ فوریت: مهم؛ کد پیگیری 1043.,2021-12-03,جلسه قیمت,مهم
C_806376,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 1045.,2021-06-14,ارسال نمونه,عادی
C_806376,نمونه محصول,مشخصات نمونه و شرایط آزمون با مشتری هماهنگ شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1051.,2021-01-12,پیگیری تلفنی,عادی
C_806376,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1053.,2021-07-19,جلسه قیمت,عادی
C_806376,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: فوری؛ کد پیگیری 1055.,2021-09-28,پیگیری تلفنی,فوری
C_806376,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1056. اطلاعات تکمیلی در نسخه دوم ثبت شد.,2021-11-12,پیگیری تلفنی,مهم
C_806376,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: بازدید فنی؛ فوریت: مهم؛ کد پیگیری 1058.,2021-12-25,بازدید فنی,مهم
C_806376,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: بازدید فنی؛ فوریت: مهم؛ کد پیگیری 1058. اطلاعات تکمیلی ثبت شد.,2021-12-31,بازدید فنی,مهم
C_806376,کیفیت محصول,مشتری درباره یکنواختی محصول سؤال داشت و نمونه برای بررسی ثبت شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1060.,2021-08-20,پیگیری تلفنی,عادی
C_806376,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 1062.,2021-06-29,بدون اقدام,مهم
C_806376,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1065.,2021-10-30,جلسه قیمت,عادی
C_806376,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 1068.,2020-11-27,بازدید فنی,عادی
C_806376,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1072.,2021-07-17,جلسه قیمت,عادی
C_806376,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 1074.,2021-10-12,بدون اقدام,عادی
C_806530,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 1057.,2020-06-17,بدون اقدام,مهم
C_806530,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1059.,2020-05-12,جلسه قیمت,عادی
C_806530,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1059. اطلاعات تکمیلی ثبت شد.,2020-05-16,جلسه قیمت,عادی
C_806530,کیفیت محصول,مشتری درباره یکنواختی محصول سؤال داشت و نمونه برای بررسی ثبت شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1061.,2020-06-06,پیگیری تلفنی,مهم
C_806530,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 1064.,2020-05-23,بازدید فنی,عادی
C_806530,نمونه محصول,مشخصات نمونه و شرایط آزمون با مشتری هماهنگ شد. اقدام بعدی: بدون اقدام؛ فوریت: فوری؛ کد پیگیری 1067.,2020-06-14,بدون اقدام,فوری
C_808695,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 1062.,2021-07-03,بدون اقدام,مهم
C_808695,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1065.,2020-04-15,جلسه قیمت,عادی
C_808695,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 1068.,2022-06-04,بازدید فنی,عادی
C_808695,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1072.,2021-12-15,جلسه قیمت,عادی
C_808695,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1072. اطلاعات تکمیلی ثبت شد.,2021-12-23,جلسه قیمت,عادی
C_808695,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 1074.,2021-07-31,بدون اقدام,عادی
C_808695,خدمات فنی,نیاز به بازدید فنی و تنظیم پارامترهای مصرف مطرح شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1076.,2021-02-07,پیگیری تلفنی,عادی
C_808695,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1079.,2020-12-09,پیگیری تلفنی,مهم
C_808695,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1079. اطلاعات تکمیلی ثبت شد.,2020-12-11,پیگیری تلفنی,مهم
C_808942,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1073.,2022-04-19,جلسه قیمت,عادی
C_808942,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1075.,2020-03-04,جلسه قیمت,عادی
C_808942,خدمات فنی,نیاز به بازدید فنی و تنظیم پارامترهای مصرف مطرح شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1078.,2022-06-16,پیگیری تلفنی,عادی
C_808942,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: بازدید فنی؛ فوریت: مهم؛ کد پیگیری 1080.,2022-02-19,بازدید فنی,مهم
C_808942,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بازدید فنی؛ فوریت: مهم؛ کد پیگیری 1083.,2020-04-07,بازدید فنی,مهم
C_812674,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1079.,2022-04-30,پیگیری تلفنی,مهم
C_812674,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1079. اطلاعات تکمیلی ثبت شد.,2022-05-03,پیگیری تلفنی,مهم
C_812674,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 1081.,2020-04-10,بدون اقدام,عادی
C_812674,کیفیت محصول,مشتری درباره یکنواختی محصول سؤال داشت و نمونه برای بررسی ثبت شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1084.,2021-02-09,پیگیری تلفنی,مهم
C_812674,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 1087.,2021-01-15,بدون اقدام,عادی
C_812674,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 1091.,2020-09-22,ارسال نمونه,عادی
C_812674,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: بازدید فنی؛ فوریت: فوری؛ کد پیگیری 1093.,2020-12-30,بازدید فنی,فوری
C_812674,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1095.,2021-08-06,پیگیری تلفنی,مهم
C_815893,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1090.,2020-08-24,پیگیری تلفنی,عادی
C_815893,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 1091. اطلاعات تکمیلی در نسخه دوم ثبت شد.,2020-01-02,ارسال نمونه,عادی
C_815893,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 1094.,2020-10-16,ارسال نمونه,عادی
C_815893,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 1096.,2020-03-03,بازدید فنی,عادی
