Request_ID,Customer_ID,Product_ID,Created_At,Available_At,Request_Type,Requirement_Text,Decision_At,Status,Outcome_Text,Owner_Unit,Source_System
PDR-000699,C_185126,P_RARE_Product_Family_04,2020-06-28,2020-06-30,تغییر تعداد فیلامنت,تعداد فیلامنت متفاوت برای رسیدن به پوشش بهتر درخواست شد. حجم نمونه پیشنهادی 390 کیلوگرم است.,2020-08-26,فنی رد,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,تحقیق,PLM_REQUESTS
PDR-000700,C_523504,P_565736,2021-03-20,2021-03-21,تغییر دنیر,مشتری دنیر میانی برای محصول جدید خود درخواست کرده است. حجم نمونه پیشنهادی 319 کیلوگرم است.,2021-06-12,درحال توسعه,بررسی فنی و برنامه,تحقیق,PLM_REQUESTS
PDR-000701,C_853926,P_146351,2020-08-13,2020-08-15,بهبود استحکام,افزایش استحکام برای کاهش پارگی در سرعت بالاتر درخواست شد. حجم نمونه پیشنهادی 258 کیلوگرم است.,2020-11-25,نمونه تأیید,بررسی فنی و برنامه,برنامه,PLM_REQUESTS
PDR-000702,C_144468,P_444447,2020-08-10,2020-08-10,بسته,ابعاد و چیدمان بسته,2020-09-13,درحال توسعه,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,تحقیق,PLM_REQUESTS
PDR-000703,C_746892,P_RARE_Product_Family_03,2020-11-28,2020-11-29,بهبود شید رنگ,پایداری شید رنگ در بچ,,درحال بررسی,,کنترل کیفیت,PLM_REQUESTS
PDR-000704,C_746892,P_542809,2021-07-06,2021-07-06,بهبود شید رنگ,پایداری شید رنگ در بچ,2021-10-09,فنی رد,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000705,C_051706,P_086593,2020-05-24,2020-05-25,کاهش پرز,کاهش پرز و یکنواختی بهتر در فرایند بعدی مورد انتظار است. حجم نمونه پیشنهادی 467 کیلوگرم است.,2020-06-18,نمونه تأیید,بررسی فنی و برنامه,کنترل کیفیت,PLM_REQUESTS
PDR-000706,C_385862,P_047794,2020-02-20,2020-02-22,تغییر دنیر,مشتری دنیر میانی برای محصول جدید خود درخواست کرده است. حجم نمونه پیشنهادی 339 کیلوگرم است.,,درحال بررسی,,تحقیق,PLM_REQUESTS
PDR-000707,C_317124,P_RARE_Product_Family_03,2021-09-14,2021-09-14,بسته,ابعاد و چیدمان بسته,2021-11-18,نمونه تأیید,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,تحقیق,PLM_REQUESTS
PDR-000708,C_336021,P_881226,2020-10-18,2020-10-18,تغییر دنیر,مشتری دنیر میانی برای محصول جدید خود درخواست کرده است. حجم نمونه پیشنهادی 261 کیلوگرم است.,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000709,C_472366,P_RARE_Product_Family_02,2022-09-09,2022-09-10,تغییر دنیر,مشتری دنیر میانی برای محصول جدید خود درخواست کرده است. حجم نمونه پیشنهادی 94 کیلوگرم است.,,درحال بررسی,,کنترل کیفیت,PLM_REQUESTS
PDR-000710,C_117580,P_RARE_Product_Family_02,2020-09-15,2020-09-17,بسته,ابعاد و چیدمان بسته,2020-11-18,نمونه تأیید,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,برنامه,PLM_REQUESTS
PDR-000711,C_051706,P_068101,2020-12-25,2020-12-26,بهبود شید رنگ,پایداری شید رنگ در بچ,2021-02-07,فنی رد,نمونه برای آزمون مشتری آماده شد.,برنامه,PLM_REQUESTS
PDR-000712,C_063926,P_RARE_Product_Family_04,2021-04-11,2021-04-11,بهبود شید رنگ,پایداری شید رنگ در بچ,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000713,C_915518,P_277759,2020-06-10,2020-06-12,تغییر دنیر,مشتری دنیر میانی برای محصول جدید خود درخواست کرده است. حجم نمونه پیشنهادی 74 کیلوگرم است.,,درحال بررسی,,تحقیق,PLM_REQUESTS
PDR-000714,C_683666,P_RARE_Product_Family_01,2022-02-18,2022-02-19,بهبود استحکام,افزایش استحکام برای کاهش پارگی در سرعت بالاتر درخواست شد. حجم نمونه پیشنهادی 214 کیلوگرم است.,2022-05-04,درحال توسعه,نمونه برای آزمون مشتری آماده شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000715,C_317124,P_386679,2021-11-22,2021-11-22,بهبود استحکام,درخواست «بهبود استحکام» برای آزمون خط مشتری؛ حجم نمونه 96 کیلوگرم.,2022-01-17,فنی رد,بررسی فنی ادامه دارد.,کنترل کیفیت,PLM_REQUESTS
PDR-000716,C_948070,P_RARE_Product_Family_03,2021-04-14,2021-04-16,تغییر دنیر,درخواست «تغییر دنیر» برای آزمون خط مشتری؛ حجم نمونه 406 کیلوگرم.,2021-05-20,درحال توسعه,بررسی فنی ادامه دارد.,کنترل کیفیت,PLM_REQUESTS
PDR-000717,C_672256,P_RARE_Product_Family_03,2022-03-19,2022-03-20,بهبود شید رنگ,درخواست «بهبود شید رنگ» برای آزمون خط مشتری؛ حجم نمونه 339 کیلوگرم.,,درحال بررسی,,تحقیق,PLM_REQUESTS
PDR-000718,C_479796,P_989994,2020-09-09,2020-09-10,بسته,درخواست «بسته,,درحال بررسی,,کنترل کیفیت,PLM_REQUESTS
PDR-000719,C_871835,P_146351,2021-05-28,2021-05-28,تغییر دنیر,درخواست «تغییر دنیر» برای آزمون خط مشتری؛ حجم نمونه 459 کیلوگرم.,2021-06-19,درحال توسعه,نمونه آزمایشی آماده شد.,تحقیق,PLM_REQUESTS
PDR-000720,C_317124,P_149775,2021-12-07,2021-12-08,بهبود شید رنگ,درخواست «بهبود شید رنگ» برای آزمون خط مشتری؛ حجم نمونه 168 کیلوگرم.,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000721,C_101842,P_RARE_Product_Family_03,2022-05-07,2022-05-09,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 229 کیلوگرم.,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000722,C_746892,P_RARE_Product_Family_03,2020-04-26,2020-04-28,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 78 کیلوگرم.,2020-07-15,نمونه تأیید,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000723,C_519849,P_RARE_Product_Family_03,2020-10-22,2020-10-22,بسته,درخواست «بسته,2021-01-29,درحال توسعه,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,برنامه,PLM_REQUESTS
PDR-000724,C_265163,P_RARE_Product_Family_04,2021-07-30,2021-07-30,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 140 کیلوگرم.,2021-09-08,نمونه تأیید,نمونه آزمایشی آماده شد.,تحقیق,PLM_REQUESTS
PDR-000725,C_746892,P_542809,2021-12-14,2021-12-15,بسته,درخواست «بسته,2022-02-12,درحال توسعه,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,برنامه,PLM_REQUESTS
PDR-000726,C_806376,P_769459,2022-01-12,2022-01-13,بهبود استحکام,درخواست «بهبود استحکام» برای آزمون خط مشتری؛ حجم نمونه 365 کیلوگرم.,2022-04-13,نمونه تأیید,نمونه آزمایشی آماده شد.,تحقیق,PLM_REQUESTS
PDR-000727,C_245948,P_898933,2021-06-27,2021-06-29,کاهش پرز,درخواست «کاهش پرز» برای آزمون خط مشتری؛ حجم نمونه 490 کیلوگرم.,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000728,C_342564,P_825583,2020-06-08,2020-06-10,بهبود شید رنگ,درخواست «بهبود شید رنگ» برای آزمون خط مشتری؛ حجم نمونه 167 کیلوگرم.,2020-07-29,نمونه تأیید,بررسی فنی ادامه دارد.,برنامه,PLM_REQUESTS
PDR-000729,C_806376,P_RARE_Product_Family_02,2021-09-24,2021-09-24,بسته,درخواست «بسته,2021-12-04,فنی رد,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,برنامه,PLM_REQUESTS
PDR-000730,C_412635,P_499327,2021-07-15,2021-07-15,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 477 کیلوگرم.,2021-10-27,فنی رد,نمونه آزمایشی آماده شد.,تحقیق,PLM_REQUESTS
PDR-000731,C_806376,P_593409,2021-01-16,2021-01-18,بهبود استحکام,درخواست «بهبود استحکام» برای آزمون خط مشتری؛ حجم نمونه 191 کیلوگرم.,,درحال بررسی,,کنترل کیفیت,PLM_REQUESTS
PDR-000732,C_519849,P_444915,2020-12-19,2020-12-21,بهبود استحکام,درخواست «بهبود استحکام» برای آزمون خط مشتری؛ حجم نمونه 91 کیلوگرم.,2021-02-11,فنی رد,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,برنامه,PLM_REQUESTS
PDR-000733,C_245948,P_RARE_Product_Family_04,2021-07-12,2021-07-13,بسته,درخواست «بسته,2021-08-15,درحال توسعه,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,برنامه,PLM_REQUESTS
PDR-000734,C_603968,P_982549,2021-11-22,2021-11-23,بسته,درخواست «بسته,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000735,C_180745,P_077463,2020-07-08,2020-07-08,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 83 کیلوگرم.,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000736,C_575381,P_119677,2021-03-23,2021-03-23,تغییر دنیر,درخواست «تغییر دنیر» برای آزمون خط مشتری؛ حجم نمونه 149 کیلوگرم.,2021-05-05,فنی رد,نمونه آزمایشی آماده شد.,برنامه,PLM_REQUESTS
PDR-000737,C_883501,P_337281,2021-02-19,2021-02-21,کاهش پرز,درخواست «کاهش پرز» برای آزمون خط مشتری؛ حجم نمونه 418 کیلوگرم.,2021-03-14,نمونه تأیید,نمونه آزمایشی آماده شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000738,C_051706,P_118397,2022-05-19,2022-05-21,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 241 کیلوگرم.,2022-08-09,فنی رد,نمونه آزمایشی آماده شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000739,C_598080,P_611957,2021-06-06,2021-06-07,بهبود شید رنگ,درخواست «بهبود شید رنگ» برای آزمون خط مشتری؛ حجم نمونه 351 کیلوگرم.,2021-08-07,نمونه تأیید,نمونه آزمایشی آماده شد.,برنامه,PLM_REQUESTS
PDR-000740,C_317124,P_RARE_Product_Family_03,2021-06-02,2021-06-04,تغییر دنیر,درخواست «تغییر دنیر» برای آزمون خط مشتری؛ حجم نمونه 253 کیلوگرم.,2021-08-10,فنی رد,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,برنامه,PLM_REQUESTS
PDR-000741,C_838088,P_427873,2021-02-22,2021-02-22,تغییر دنیر,درخواست «تغییر دنیر» برای آزمون خط مشتری؛ حجم نمونه 493 کیلوگرم.,,درحال بررسی,,تحقیق,PLM_REQUESTS
PDR-000742,C_683666,P_RARE_Product_Family_01,2021-06-04,2021-06-05,تغییر دنیر,درخواست «تغییر دنیر» برای آزمون خط مشتری؛ حجم نمونه 217 کیلوگرم.,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000743,C_328349,P_031148,2020-08-12,2020-08-14,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 70 کیلوگرم.,2020-09-19,نمونه تأیید,بررسی فنی ادامه دارد.,کنترل کیفیت,PLM_REQUESTS
PDR-000744,C_317124,P_RARE_Product_Family_03,2022-01-09,2022-01-09,بهبود استحکام,درخواست «بهبود استحکام» برای آزمون خط مشتری؛ حجم نمونه 169 کیلوگرم.,2022-03-08,درحال توسعه,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,برنامه,PLM_REQUESTS
PDR-000745,C_746892,P_RARE_Product_Family_03,2021-09-24,2021-09-25,بهبود شید رنگ,درخواست «بهبود شید رنگ» برای آزمون خط مشتری؛ حجم نمونه 184 کیلوگرم.,2021-12-11,نمونه تأیید,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,تحقیق,PLM_REQUESTS
PDR-000746,C_281145,P_RARE_Product_Family_03,2021-10-26,2021-10-28,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 196 کیلوگرم.,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000747,C_746892,P_RARE_Product_Family_05,2022-01-09,2022-01-09,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 143 کیلوگرم.,,درحال بررسی,,تحقیق,PLM_REQUESTS
PDR-000748,C_603968,P_615273,2021-01-19,2021-01-19,کاهش پرز,درخواست «کاهش پرز» برای آزمون خط مشتری؛ حجم نمونه 313 کیلوگرم.,2021-04-21,فنی رد,نمونه آزمایشی آماده شد.,برنامه,PLM_REQUESTS
PDR-000749,C_117580,P_047794,2020-09-13,2020-09-14,کاهش پرز,درخواست «کاهش پرز» برای آزمون خط مشتری؛ حجم نمونه 200 کیلوگرم.,2020-10-04,درحال توسعه,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000750,C_746892,P_596778,2021-01-02,2021-01-02,بسته,درخواست «بسته,2021-02-20,درحال توسعه,نمونه آزمایشی آماده شد.,تحقیق,PLM_REQUESTS
PDR-000751,C_749821,P_561054,2021-12-21,2021-12-23,تغییر دنیر,درخواست «تغییر دنیر» برای آزمون خط مشتری؛ حجم نمونه 193 کیلوگرم.,2022-01-19,فنی رد,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000752,C_762928,P_RARE_Product_Family_04,2022-01-27,2022-01-28,بهبود استحکام,درخواست «بهبود استحکام» برای آزمون خط مشتری؛ حجم نمونه 438 کیلوگرم.,2022-05-07,درحال توسعه,بررسی فنی ادامه دارد.,برنامه,PLM_REQUESTS
